player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Martin Terrier,Bayer Leverkusen,1,0,1,3.6,3.6,0.0,5,2526
Arthur Theate,Eintracht Frankfurt,1,0,1,3.6,3.6,0.0,12,2526
Jarell Quansah,Bayer Leverkusen,1,0,1,3.6,3.6,0.0,10,2526
Rasmus Kristensen,Eintracht Frankfurt,1,0,1,3.6,3.6,0.0,9,2526
Lucas Vázquez,Bayer Leverkusen,0,1,1,3.6,0.0,3.6,4,2526
Nathan Tella,Bayer Leverkusen,0,1,1,3.6,0.0,3.6,5,2526
Sepe Elye Wahi,Eintracht Frankfurt,0,1,1,3.6,0.0,3.6,10,2526
Arthur,Bayer Leverkusen,0,1,1,3.6,0.0,3.6,6,2526
Nnamdi Collins,Eintracht Frankfurt,0,1,1,3.6,0.0,3.6,10,2526
Jonathan Tah,Bayern Munich,1,0,1,2.3,2.3,0.0,11,2526
Dayotchanculle Upamecano,Bayern Munich,1,0,1,2.3,2.3,0.0,10,2526
Josip Stanisic,Bayern Munich,0,1,1,2.3,0.0,2.3,7,2526
Hiroki Ito,Bayern Munich,0,1,1,2.3,0.0,2.3,1,2526
Kim Min-Jae,Bayern Munich,0,1,1,2.3,0.0,2.3,7,2526
Stefan Bell,Mainz 05,0,0,0,0.0,0.0,0.0,10,2526
Timo Werner,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2526
Oliver Baumann,Hoffenheim,0,0,0,0.0,0.0,0.0,12,2526
Niklas Süle,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2526
Michael Zetterer,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,8,2526
Dominique Heintz,FC Cologne,0,0,0,0.0,0.0,0.0,6,2526
Yannick Gerhardt,Wolfsburg,0,0,0,0.0,0.0,0.0,3,2526
Kevin Kampl,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,3,2526
Nico Elvedi,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,13,2526
Manuel Neuer,Bayern Munich,0,0,0,0.0,0.0,0.0,11,2526
Leonardo Bittencourt,Werder Bremen,0,0,0,0.0,0.0,0.0,7,2526
Pascal Stenzel,VfB Stuttgart,0,0,0,0.0,0.0,0.0,2,2526
Leon Goretzka,Bayern Munich,0,0,0,0.0,0.0,0.0,11,2526
Marvin Friedrich,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,4,2526
Niklas Stark,Werder Bremen,0,0,0,0.0,0.0,0.0,5,2526
Mario Götze,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,9,2526
Robin Zentner,Mainz 05,0,0,0,0.0,0.0,0.0,9,2526
Philipp Lienhart,Freiburg,0,0,0,0.0,0.0,0.0,10,2526
Jeffrey Gouweleeuw,Augsburg,0,0,0,0.0,0.0,0.0,5,2526
Ellyes Skhiri,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,8,2526
Ramy Bensebaini,Borussia Dortmund,0,0,0,0.0,0.0,0.0,10,2526
Nicolas Höfler,Freiburg,0,0,0,0.0,0.0,0.0,3,2526
Marvin Schwäbe,FC Cologne,0,0,0,0.0,0.0,0.0,12,2526
Anthony Jung,Freiburg,0,0,0,0.0,0.0,0.0,3,2526
Jordan Torunarigha,Hamburger SV,0,0,0,0.0,0.0,0.0,5,2526
Péter Gulácsi,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,12,2526
Bernardo,Hoffenheim,0,0,0,0.0,0.0,0.0,12,2526
Yussuf Poulsen,Hamburger SV,0,0,0,0.0,0.0,0.0,6,2526
Willi Orban,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,12,2526
Daniel Heuer Fernandes,Hamburger SV,0,0,0,0.0,0.0,0.0,12,2526
Gregor Kobel,Borussia Dortmund,0,0,0,0.0,0.0,0.0,12,2526
Salih Özcan,Borussia Dortmund,0,0,0,0.0,0.0,0.0,3,2526
Arne Maier,Augsburg,0,0,0,0.0,0.0,0.0,1,2526
Jonas Meffert,Hamburger SV,0,0,0,0.0,0.0,0.0,3,2526
Lukas Klostermann,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,4,2526
Arnaud Nordin,Mainz 05,0,0,0,0.0,0.0,0.0,10,2526
Alexis Claude Maurice,Augsburg,0,0,0,0.0,0.0,0.0,9,2526
Dan-Axel Zagadou,VfB Stuttgart,0,0,0,0.0,0.0,0.0,2,2526
Tim Kleindienst,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,2,2526
Ihlas Bebou,Hoffenheim,0,0,0,0.0,0.0,0.0,7,2526
Moritz Nicolas,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,13,2526
Kevin Akpoguma,Hoffenheim,0,0,0,0.0,0.0,0.0,2,2526
Robin Hack,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,4,2526
Anthony Caci,Mainz 05,0,0,0,0.0,0.0,0.0,4,2526
Timo Hübers,FC Cologne,0,0,0,0.0,0.0,0.0,8,2526
Niklas Dorsch,FC Heidenheim,0,0,0,0.0,0.0,0.0,11,2526
Nikolas Nartey,VfB Stuttgart,0,0,0,0.0,0.0,0.0,10,2526
Elvis Rexhbecaj,Augsburg,0,0,0,0.0,0.0,0.0,11,2526
Finn Dahmen,Augsburg,0,0,0,0.0,0.0,0.0,12,2526
Linton Maina,FC Cologne,0,0,0,0.0,0.0,0.0,6,2526
Mark Flekken,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,12,2526
Frederik Rönnow,Union Berlin,0,0,0,0.0,0.0,0.0,12,2526
Kevin Stöger,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,10,2526
Philipp Mwene,Mainz 05,0,0,0,0.0,0.0,0.0,13,2526
Woo-Yeong Jeong,Union Berlin,0,0,0,0.0,0.0,0.0,10,2526
Amos Pieper,Werder Bremen,0,0,0,0.0,0.0,0.0,6,2526
Ozan Kabak,Hoffenheim,0,0,0,0.0,0.0,0.0,5,2526
Keven Schlotterbeck,Augsburg,0,0,0,0.0,0.0,0.0,7,2526
Andras Schafer,Union Berlin,0,0,0,0.0,0.0,0.0,8,2526
Sacha Boey,Bayern Munich,0,0,0,0.0,0.0,0.0,9,2526
Robert Skov,Union Berlin,0,0,0,0.0,0.0,0.0,3,2526
Robert Andrich,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,11,2526
Julian Chabot,VfB Stuttgart,0,0,0,0.0,0.0,0.0,10,2526
Alex Kral,Union Berlin,0,0,0,0.0,0.0,0.0,8,2526
Tom Krauß,FC Cologne,0,0,0,0.0,0.0,0.0,8,2526
Nick Woltemade,VfB Stuttgart,0,0,0,0.0,0.0,0.0,1,2526
Giovanni Reyna,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,9,2526
Exequiel Palacios,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,2,2526
Jessic Ngankam,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,1,2526
Immanuel Pherai,Hamburger SV,0,0,0,0.0,0.0,0.0,4,2526
Loic Bade,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,11,2526
Xavi Simons,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2526
Felix Agu,Werder Bremen,0,0,0,0.0,0.0,0.0,6,2526
Tim Siersleben,FC Heidenheim,0,0,0,0.0,0.0,0.0,9,2526
Atakan Karazor,VfB Stuttgart,0,0,0,0.0,0.0,0.0,10,2526
Lorenz Assignon,VfB Stuttgart,0,0,0,0.0,0.0,0.0,8,2526
Cenk Özkacar,FC Cologne,0,0,0,0.0,0.0,0.0,6,2526
Eren Sami Dinkci,Freiburg,0,0,0,0.0,0.0,0.0,8,2526
Warmed Omari,Hamburger SV,0,0,0,0.0,0.0,0.0,5,2526
William Mikelbrencis,Hamburger SV,0,0,0,0.0,0.0,0.0,11,2526
El Chadaille Bitshiabu,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,2,2526
Karl Hein,Werder Bremen,0,0,0,0.0,0.0,0.0,2,2526
Maxim Leitsch,Mainz 05,0,0,0,0.0,0.0,0.0,3,2526
Guilherme Ramos,Hamburger SV,0,0,0,0.0,0.0,0.0,6,2526
Jesper Lindstrom,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2526
Diant Ramaj,FC Heidenheim,0,0,0,0.0,0.0,0.0,12,2526
Ismaël Gharbi,Augsburg,0,0,0,0.0,0.0,0.0,3,2526
Ben Bobzien,Mainz 05,0,0,0,0.0,0.0,0.0,1,2526
Jonas Urbig,Bayern Munich,0,0,0,0.0,0.0,0.0,1,2526
Piero Hincapié,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,1,2526
Moritz Jenz,Wolfsburg,0,0,0,0.0,0.0,0.0,8,2526
Lennard Maloney,Mainz 05,0,0,0,0.0,0.0,0.0,7,2526
Noah Atubolu,Freiburg,0,0,0,0.0,0.0,0.0,12,2526
Jeanuël Belocian,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,5,2526
Jonas Wind,Wolfsburg,0,0,0,0.0,0.0,0.0,8,2526
Lasse Rieß,Mainz 05,0,0,0,0.0,0.0,0.0,4,2526
Umut Tohumcu,Hoffenheim,0,0,0,0.0,0.0,0.0,4,2526
Diogo Leite,Union Berlin,0,0,0,0.0,0.0,0.0,9,2526
Muhammed Damar,Hoffenheim,0,0,0,0.0,0.0,0.0,8,2526
Ben Seghir,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,6,2526
Loïs Openda,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,2,2526
Vinicius Souza,Wolfsburg,0,0,0,0.0,0.0,0.0,11,2526
Tim Skarke,Union Berlin,0,0,0,0.0,0.0,0.0,10,2526
Kilian Fischer,Wolfsburg,0,0,0,0.0,0.0,0.0,7,2526
Badredine Bouanani,VfB Stuttgart,0,0,0,0.0,0.0,0.0,8,2526
Fabio Chiarodia,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,5,2526
Denis Huseinbasic,FC Cologne,0,0,0,0.0,0.0,0.0,9,2526
Nelson Weiper,Mainz 05,0,0,0,0.0,0.0,0.0,11,2526
Dzenan Pejcinovic,Wolfsburg,0,0,0,0.0,0.0,0.0,10,2526
Aljoscha Kemlein,Union Berlin,0,0,0,0.0,0.0,0.0,10,2526
Aurélio Buta,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,3,2526
Merlin Röhl,Freiburg,0,0,0,0.0,0.0,0.0,2,2526
Josip Juranovic,Union Berlin,0,0,0,0.0,0.0,0.0,2,2526
Ameen Al Dakhil,VfB Stuttgart,0,0,0,0.0,0.0,0.0,4,2526
Senne Lynen,Werder Bremen,0,0,0,0.0,0.0,0.0,11,2526
Cédric Zesiger,Augsburg,0,0,0,0.0,0.0,0.0,8,2526
Václav Cerny,Wolfsburg,0,0,0,0.0,0.0,0.0,2,2526
Adrian Beck,FC Heidenheim,0,0,0,0.0,0.0,0.0,11,2526
Marvin Pieringer,FC Heidenheim,0,0,0,0.0,0.0,0.0,6,2526
Benedikt Gimber,FC Heidenheim,0,0,0,0.0,0.0,0.0,8,2526
Nicolas Seiwald,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,12,2526
Leart Paqarada,FC Heidenheim,0,0,0,0.0,0.0,0.0,1,2526
Max Finkgrafe,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,1,2526
Mathias Honsak,FC Heidenheim,0,0,0,0.0,0.0,0.0,9,2526
Lukas Ullrich,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,10,2526
Skelly Alvero,Werder Bremen,0,0,0,0.0,0.0,0.0,2,2526
Thomas Keller,FC Heidenheim,0,0,0,0.0,0.0,0.0,2,2526
Daniel Batz,Mainz 05,0,0,0,0.0,0.0,0.0,1,2526
Jordy Makengo,Freiburg,0,0,0,0.0,0.0,0.0,9,2526
Kauã Santos,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,4,2526
Julián Malatini,Werder Bremen,0,0,0,0.0,0.0,0.0,2,2526
Isak Hansen-Aaröen,Werder Bremen,0,0,0,0.0,0.0,0.0,1,2526
Max Moerstedt,Hoffenheim,0,0,0,0.0,0.0,0.0,8,2526
Max Rosenfelder,Freiburg,0,0,0,0.0,0.0,0.0,6,2526
Kosta Nedeljkovic,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,2,2526
Nikolas Veratschnig,Mainz 05,0,0,0,0.0,0.0,0.0,9,2526
Leopold Querfeld,Union Berlin,0,0,0,0.0,0.0,0.0,12,2526
Mio Backhaus,Werder Bremen,0,0,0,0.0,0.0,0.0,10,2526
Ramon Hendriks,VfB Stuttgart,0,0,0,0.0,0.0,0.0,10,2526
Alexander Prass,Hoffenheim,0,0,0,0.0,0.0,0.0,11,2526
Oscar Højlund,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,7,2526
Aurèle Amenda,Eintracht Frankfurt,0,0,0,0.0,0.0,0.0,4,2526
Kamil Grabara,Wolfsburg,0,0,0,0.0,0.0,0.0,12,2526
Bence Dárdai,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2526
Nikola Vasilj,St. Pauli,0,0,0,0.0,0.0,0.0,12,2526
Karol Mets,St. Pauli,0,0,0,0.0,0.0,0.0,6,2526
Philipp Treu,Freiburg,0,0,0,0.0,0.0,0.0,9,2526
Lars Ritzka,St. Pauli,0,0,0,0.0,0.0,0.0,7,2526
Jackson Irvine,St. Pauli,0,0,0,0.0,0.0,0.0,5,2526
Elias Saad,Augsburg,0,0,0,0.0,0.0,0.0,10,2526
Oladapo Afolayan,St. Pauli,0,0,0,0.0,0.0,0.0,7,2526
Luca Kerber,FC Heidenheim,0,0,0,0.0,0.0,0.0,7,2526
Robin Hranác,Hoffenheim,0,0,0,0.0,0.0,0.0,12,2526
Filippo Mané,Borussia Dortmund,0,0,0,0.0,0.0,0.0,2,2526
Konstantinos Koulierakis,Wolfsburg,0,0,0,0.0,0.0,0.0,11,2526
Derrick Köhn,Union Berlin,0,0,0,0.0,0.0,0.0,12,2526
Arthur Chaves,Hoffenheim,0,0,0,0.0,0.0,0.0,4,2526
Cole Campbell,Borussia Dortmund,0,0,0,0.0,0.0,0.0,1,2526
Axel Tape,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,4,2526
Jonah Kusi-Asare,Bayern Munich,0,0,0,0.0,0.0,0.0,1,2526
Patrice Covic,Werder Bremen,0,0,0,0.0,0.0,0.0,8,2526
James Sands,St. Pauli,0,0,0,0.0,0.0,0.0,11,2526
Abdoulie Ceesay,St. Pauli,0,0,0,0.0,0.0,0.0,9,2526
Wisdom Mike,Bayern Munich,0,0,0,0.0,0.0,0.0,2,2526
Finn Jeltsch,VfB Stuttgart,0,0,0,0.0,0.0,0.0,6,2526
Julian Niehues,FC Heidenheim,0,0,0,0.0,0.0,0.0,8,2526
Tidiam Gomis,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,4,2526
Alejo Sarco,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,1,2526
Jan Bürger,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2526
Claudio Echeverri,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,5,2526
Jenson Seelt,Wolfsburg,0,0,0,0.0,0.0,0.0,6,2526
Koki Machida,Hoffenheim,0,0,0,0.0,0.0,0.0,1,2526
Yannik Wagner,FC Heidenheim,0,0,0,0.0,0.0,0.0,3,2526
Cyriaque Irié,Freiburg,0,0,0,0.0,0.0,0.0,1,2526
Lazar Jovanovic,VfB Stuttgart,0,0,0,0.0,0.0,0.0,3,2526
Arkadiusz Pyrka,St. Pauli,0,0,0,0.0,0.0,0.0,9,2526
Jobe Bellingham,Borussia Dortmund,0,0,0,0.0,0.0,0.0,12,2526
Joël Schmied,FC Cologne,0,0,0,0.0,0.0,0.0,11,2526
Sebastian Sebulonsen,FC Cologne,0,0,0,0.0,0.0,0.0,12,2526
Jusuf Gazibegovic,FC Cologne,0,0,0,0.0,0.0,0.0,1,2526
Rav van den Berg,FC Cologne,0,0,0,0.0,0.0,0.0,3,2526
Daniel Elfadli,Hamburger SV,0,0,0,0.0,0.0,0.0,9,2526
Giorgi Gocholeishvili,Hamburger SV,0,0,0,0.0,0.0,0.0,9,2526
Emir Sahiti,Hamburger SV,0,0,0,0.0,0.0,0.0,2,2526
Aboubaka Soumahoro,Hamburger SV,0,0,0,0.0,0.0,0.0,1,2526
Otto Stange,Hamburger SV,0,0,0,0.0,0.0,0.0,1,2526
Martijn Kaars,St. Pauli,0,0,0,0.0,0.0,0.0,10,2526
Andrija Maksimovic,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,3,2526
Aiman Dardari,Augsburg,0,0,0,0.0,0.0,0.0,2,2526
Sota Kawasaki,Mainz 05,0,0,0,0.0,0.0,0.0,5,2526
Ezequiél Fernández,Bayer Leverkusen,0,0,0,0.0,0.0,0.0,5,2526
William Bøving,Mainz 05,0,0,0,0.0,0.0,0.0,3,2526
Conrad Harder,RasenBallsport Leipzig,0,0,0,0.0,0.0,0.0,10,2526
Alessio Castro-Montes,FC Cologne,0,0,0,0.0,0.0,0.0,4,2526
Cameron Puertas,Werder Bremen,0,0,0,0.0,0.0,0.0,10,2526
Tobias Weigel,FC Heidenheim,0,0,0,0.0,0.0,0.0,1,2526
Jan Urbich,Borussia M.Gladbach,0,0,0,0.0,0.0,0.0,3,2526
Fabio Moreno Fell,Mainz 05,0,0,0,0.0,0.0,0.0,1,2526
Pharell Hensel,Wolfsburg,0,0,0,0.0,0.0,0.0,1,2526
Kacper Potulski,Mainz 05,0,0,0,0.0,0.0,0.0,1,2526
